date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:50:54	41400/41400	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268b4034c9410e69875a5941aa9131bf9%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtMt-8TMDibEfzUSBB2%2F-LtMt59bdoO9hH6Kgn9O%2Fwespai1.jpg?alt=media&token=4c3aab2e-84b6-4e70-a5f4-b41bb406b4d6	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtMt-8TMDibEfzUSBB2/-LtMt59bdoO9hH6Kgn9O/wespai1fb87.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.4-quantitative-value/jin-jie-mai-ke-feng-xuan-gu-fa)
22:50:55	114714/114714	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22a3f62613f47793e36eed58dd546420cb%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtMt9eQuSbgtq-rSEg8%2F-LtMtWC-gcwZBZGg9S2l%2Fwespai2.jpg?alt=media&token=cbc57a69-af83-4ef2-b1ed-07f73bd9fbd4	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtMt9eQuSbgtq-rSEg8/-LtMtWC-gcwZBZGg9S2l/wespai26184.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.4-quantitative-value/jin-jie-mai-ke-feng-xuan-gu-fa)
22:50:56	157012/157012	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2274986c64976ab942a0cb6975c696dfb9%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtMt9eQuSbgtq-rSEg8%2F-LtMtaT1oJG-RlhiBnpf%2Fwespai3.jpg?alt=media&token=7fb59420-2cb7-466d-8c10-58d2a824dada	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtMt9eQuSbgtq-rSEg8/-LtMtaT1oJG-RlhiBnpf/wespai35f5d.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.4-quantitative-value/jin-jie-mai-ke-feng-xuan-gu-fa)
22:50:57	127506/127506	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22f836c3f731a095b243db792a606616f7%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtMt9eQuSbgtq-rSEg8%2F-LtMtdTGAmspPDS7_uCI%2Fwespai4.jpg?alt=media&token=f9b4319e-4b9d-4d42-9f3f-7c84aed1f417	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtMt9eQuSbgtq-rSEg8/-LtMtdTGAmspPDS7_uCI/wespai4caeb.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.4-quantitative-value/jin-jie-mai-ke-feng-xuan-gu-fa)
22:50:58	126243/126243	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22e51bbee0b639b82d46d21ac7594a0264%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtMt9eQuSbgtq-rSEg8%2F-LtMtsQG1n49LHNqtzXF%2Fwespai5.jpg?alt=media&token=86c939ae-1a42-4b70-82c1-812a5fc6e83c	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtMt9eQuSbgtq-rSEg8/-LtMtsQG1n49LHNqtzXF/wespai59d3a.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.4-quantitative-value/jin-jie-mai-ke-feng-xuan-gu-fa)
22:51:00	616921/616921	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22b6129ad33e93365d8357bc38da64b08b%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtNJmjGDzYfUZlx79Ab%2F-LtNKEAcaavg5YSf6pJ5%2Fresearch.jpg?alt=media&token=1354f688-4124-479a-a903-170be78a6c94	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtNJmjGDzYfUZlx79Ab/-LtNKEAcaavg5YSf6pJ5/research5d0c.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:00	334797/334797	---MCZ	200	added ('OK')	image/png	etag:W/%224a2e83ce2bc91d1a5ab7b2255ce18b39%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAJCuvE540xohv5n1%2Fp1.png?alt=media&token=35a7e480-7ea7-4d76-9a8b-65bf5586d88d	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAJCuvE540xohv5n1/p120ae.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:02	260532/260532	---MCZ	200	added ('OK')	image/png	etag:W/%22b6e296754acc07918120dedcebf5c35c%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNANJ9EHPIJBQ-u8L9%2Fp2.png?alt=media&token=66f7864a-5a2a-4c02-961b-73855397b827	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNANJ9EHPIJBQ-u8L9/p24303.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:02	254065/254065	---MCZ	200	added ('OK')	image/png	etag:W/%22d17e4012439b71f918ad8185841c499e%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAQ63u8MYLgAQAsJs%2Fp3.png?alt=media&token=4dd50be3-1857-4532-ab37-97870388494e	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAQ63u8MYLgAQAsJs/p33b25.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:03	176998/176998	---MCZ	200	added ('OK')	image/png	etag:W/%2212bcac3e4e3ad92e67307d40c6d47492%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNASdlq_e6aATU8AmO%2Fp4.png?alt=media&token=7a39c61f-2a84-406c-b4cd-7deeced6246f	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNASdlq_e6aATU8AmO/p426ae.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:04	248499/248499	---MCZ	200	added ('OK')	image/png	etag:W/%2253dbd39328cc482525c8ed96444405f0%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAVQFauA-Hjjyk4iS%2Fp5.png?alt=media&token=3664ca40-1a3b-4552-8083-86392dbfd2f0	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAVQFauA-Hjjyk4iS/p56268.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:05	225167/225167	---MCZ	200	added ('OK')	image/png	etag:W/%22a7bd25ed24a3fbb2ff01ceb37724a076%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAYZ61v_T5Uz6WdkA%2Fp6.png?alt=media&token=d5422709-87e9-455b-8303-9a6f78a9f1d8	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAYZ61v_T5Uz6WdkA/p64712.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:06	228932/228932	---MCZ	200	added ('OK')	image/png	etag:W/%22b2afd3e7c7f94d96ec2caf4f316df6c2%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAamR-gjg9h36Xcl_%2Fp7.png?alt=media&token=b39fc421-3f55-481a-a284-d8b215211883	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAamR-gjg9h36Xcl_/p713ec.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:08	349698/349698	---MCZ	200	added ('OK')	image/png	etag:W/%224e0ef833681e9962eaeffb6585644bc7%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAdOqci5nnCTusVSX%2Fp8.png?alt=media&token=a49cc153-2ada-4472-b564-f8ceb2496a3b	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAdOqci5nnCTusVSX/p88863.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:08	212533/212533	---MCZ	200	added ('OK')	image/png	etag:W/%22c2ac59d76d41a3f6ddb837042e8faf69%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAgYAlZjuyuBw643M%2Fp9.png?alt=media&token=6f464892-7574-4261-80aa-6f667fffad7f	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAgYAlZjuyuBw643M/p9b744.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:09	261652/261652	---MCZ	200	added ('OK')	image/png	etag:W/%22d34323ae0cfbb32d2dbe0975ba68de85%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAjMy9mGjhQpJNv6_%2Fp10.png?alt=media&token=9ef12eb6-db03-48e8-be7b-7aa69c753749	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAjMy9mGjhQpJNv6_/p10b8f0.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:10	383766/383766	---MCZ	200	added ('OK')	image/png	etag:W/%221c9b36bdaf2e84ad55cbb62b8c728710%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAmR-pHJ2t-kJ9OxL%2Fp11.png?alt=media&token=5433ea0b-3e96-46ad-8223-edc9a34d4132	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAmR-pHJ2t-kJ9OxL/p11650d.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:11	117581/117581	---MCZ	200	added ('OK')	image/png	etag:W/%2291386c8d50bb4520c1b4cc8b31c8b9d8%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNApDNAE6SCUnHTCyE%2Fp12.png?alt=media&token=398f98bc-a799-4078-8f93-4045e44d4933	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNApDNAE6SCUnHTCyE/p1201ea.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:12	219404/219404	---MCZ	200	added ('OK')	image/png	etag:W/%224b86bd5c66073804cbaf8055a342d838%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN8maDeZp26AFFBkgq%2F-LtNAs-duVaEky4bT4NC%2Fp13.png?alt=media&token=bf976464-6c0c-43f4-b908-0f6296688745	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN8maDeZp26AFFBkgq/-LtNAs-duVaEky4bT4NC/p13ba18.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:13	66796/66796	---MCZ	200	added ('OK')	image/png	etag:W/%22bc5021b144844bebcbea1532cf354187%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN5spJBt7umFx6T9GS%2F-LtN6UYE5mYxYi1_qTF_%2F3587.png?alt=media&token=10200373-2a6b-4e42-a90c-5c62bd05d40b	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN5spJBt7umFx6T9GS/-LtN6UYE5mYxYi1_qTF_/3587d210.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:14	55015/55015	---MCZ	200	added ('OK')	image/jpeg	etag:W/%221b394228a5286fbe19abe932fdfd29d6%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtN5spJBt7umFx6T9GS%2F-LtN721YFsy8i7aU-BNa%2Ffab.jpg?alt=media&token=d3495b6c-93a2-476a-90ba-bca364d11c34	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtN5spJBt7umFx6T9GS/-LtN721YFsy8i7aU-BNa/fabb001.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zuo-gong-ke-de-fang-fa)
22:51:15	46235/46235	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22ff2904414631454cecff5410e0618a0c%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtNJmjGDzYfUZlx79Ab%2F-LtNKI1ggBlRx4r-6bss%2Fchat.jpg?alt=media&token=c1bf96ae-3ffa-4cfe-b2b1-1aec15ce8f3b	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtNJmjGDzYfUZlx79Ab/-LtNKI1ggBlRx4r-6bss/chatfda0.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/jiao-yi-20-nian-za-gan)
22:51:16	23372/23372	---M--	200	added ('OK')	image/jpeg	etag:%22d6add71c6878a963f242cca716e2e9ac%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtFQjGEwJ8tM6ZnAt1Q%2F-LtFRT_lUc0gYEZqn9NT%2Fsnowball.jpg?alt=media&token=84174681-4a12-4517-9ad0-ecbc82b08d90	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtFQjGEwJ8tM6ZnAt1Q/-LtFRT_lUc0gYEZqn9NT/snowballea6c.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/tou-zi-zhi-fu-zhi-dao)
22:51:17	96960/96960	---M--	200	added ('OK')	image/jpeg	etag:%2214c40f3a390895cd671c838c35f6105e%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtNJmjGDzYfUZlx79Ab%2F-LtNKePz__VKXAA6h_QU%2Fgoodluck.jpg?alt=media&token=b2659e9f-3228-4f2e-a8b0-dbf021f9501d	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtNJmjGDzYfUZlx79Ab/-LtNKePz__VKXAA6h_QU/goodluck7f6b.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/tou-zi-zhi-fu-zhi-dao)
22:51:18	651620/651620	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2228033c9f81510f952d7cc2f15f2f3882%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtIBvVS728oNz_bNmVv%2F-LtICk4CQ1w5l3fzYeBh%2FIMG_20191110_104654.jpg?alt=media&token=7735eb10-4477-4c85-9cd7-732d9ba521bd	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtIBvVS728oNz_bNmVv/-LtICk4CQ1w5l3fzYeBh/IMG_20191110_1046546e93.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/books)
22:51:21	1850639/1850639	---M--	200	added ('OK')	application/pdf	etag:%225425d634-1c3d0f%22	https://www.tweedy.com/resources/library_docs/papers/WhatHasWorkedFundOct14Web.pdf	/home/shihyu/websites/2020/www.tweedy.com/resources/library_docs/papers/WhatHasWorkedFundOct14Web.pdf	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/books)
22:51:23	184014/184014	---M-Z	200	added ('OK')	text/html	etag:%222cece-6/Wf9rn2ysrK0bWeeRjq3Cw/y7E%22	https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/memo/3189	/home/shihyu/websites/2020/maikefeng.gitbook.io/invest-guide/ch.5-last-step/memo/3189.html	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/memo)
22:51:28	183771/183771	---M-Z	200	added ('OK')	text/html	etag:%222cddb-AT8Oq8vt0/Gchk4V+tLNB5CScX4%22	https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/memo/6277	/home/shihyu/websites/2020/maikefeng.gitbook.io/invest-guide/ch.5-last-step/memo/6277.html	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/memo)
22:51:30	48673/48673	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2266fe6a4930b791d3e5c8e15dcd043538%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtNKjobF25k70liZD2Z%2F-LtNLnlypbF2yog9-tw3%2Fthanks.jpg?alt=media&token=76d604d6-7f76-4350-9f4a-0f191f1a03df	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtNKjobF25k70liZD2Z/-LtNLnlypbF2yog9-tw3/thanks43bc.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/zhi-xie)
22:51:30	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Feb%202020%2014:51:30%20GMT	https://lh3.googleusercontent.com/robots.txt		(from https://maikefeng.gitbook.io/invest-guide/)
22:51:32	120/120	---MCZ	403	error ('Forbidden')	application/json	date:Sat,%2022%20Feb%202020%2014:51:31%20GMT	https://blobs.gitbook.com/robots.txt		(from https://maikefeng.gitbook.io/invest-guide/ch.1-market-traps/zhi-fu-sheng-bei)
22:51:35	34654/34654	UR-MCZ	200	added ('OK')	image/png	etag:W/%228d642269b171f414c59611db82e2c335%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/spaces%2F-LtET6TDCVmUjH1zesyw%2Favatar.png?generation=1573300123938215&alt=media	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/spaces/-LtET6TDCVmUjH1zesyw/avatar8fef.png	(from https://maikefeng.gitbook.io/invest-guide/)
22:51:37	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2022%20Feb%202020%2014:51:32%20GMT	https://fonts.googleapis.com/robots.txt		(from https://maikefeng.gitbook.io/invest-guide/)
22:51:43	281244/281244	UR-MCZ	200	added ('OK')	image/png	etag:W/%22894fda4c6954ec8c816889c84b0222c0%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-Lvu04hjOZgXrB0fd5yz%2F-Lvu0T7Bn2YN_yfbQwz6%2F78952596_2934270306594733_2439451869764911104_n.png?alt=media&token=4aa8984b-2f8f-4e7d-8579-d350b7c42ff2	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-Lvu04hjOZgXrB0fd5yz/-Lvu0T7Bn2YN_yfbQwz6/78952596_2934270306594733_2439451869764911104_n67a9.png	(from https://maikefeng.gitbook.io/invest-guide/)
22:51:48	760811/760811	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%22d47b1553c4200fdf741024fbacd56e44%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF_u70-8gln2mDFr-a%2F-LtFb4mYH3m8CWmiJCcZ%2FIMG_20190621_153711.jpg?alt=media&token=cba7b822-752a-4322-a4f4-f6fd3e315810	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtF_u70-8gln2mDFr-a/-LtFb4mYH3m8CWmiJCcZ/IMG_20190621_153711576d.jpg	(from https://maikefeng.gitbook.io/invest-guide/)
22:51:48	405900/405900	---MCZ	200	added ('OK')	image/png	etag:W/%2289017fd4a01f886bd6328773256a4aa5%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtSpxNAu9M7v173hz3n%2F-LtSq1TQnRAiyqkSY09m%2Fhow-to-write-a-great-memo.png?alt=media&token=3e772045-1772-4a6a-b870-5988da74ee09	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtSpxNAu9M7v173hz3n/-LtSq1TQnRAiyqkSY09m/how-to-write-a-great-memo8ffc.png	(from https://maikefeng.gitbook.io/invest-guide/ch.5-last-step/memo)
22:51:53	535215/535215	---M--	200	added ('OK')	image/png	etag:%2282aaf-z2ZweGvcg+laqCq7YsWiuZ0MMkM%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-people.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-people.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:51:57	362357/362357	---M--	200	added ('OK')	image/png	etag:%2258775-CBMqz6B3sLI+rlBgzcLyLxmcDfU%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-nature.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-nature.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:00	452/452	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2022%20Feb%202020%2014:51:32%20GMT	https://polyfill.io/v3/polyfill.min.js?flags=gated&features=Intl	/home/shihyu/websites/2020/polyfill.io/v3/polyfill.min5eb0.js	(from https://maikefeng.gitbook.io/invest-guide/)
22:52:01	928556/928556	---M--	200	added ('OK')	image/png	etag:%22e2b2c-C0Ma5+UCuPdt8eYWEedV1ILs3Nk%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-nature@2x.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-nature@2x.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:02	223286/223286	---M--	200	added ('OK')	image/png	etag:%2236836-9My4CJxLAxYpmhryzcd7aeN9lvE%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-food.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-food.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:05	1382319/1382319	---M--	200	added ('OK')	image/png	etag:%221517af-3E5PwCZQqE6BltRTfb28vhyA+T0%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-people@2x.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-people@2x.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:06	586802/586802	---M--	200	added ('OK')	image/png	etag:%228f432-EcmRisJmWV6sZ07l2Moo0qD64F8%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-food@2x.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-food@2x.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:06	167392/167392	---M--	200	added ('OK')	image/png	etag:%2228de0-U7VY/vkNqiM2wFtWySlDYlMJuK8%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-activity.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-activity.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:06	436201/436201	---M--	200	added ('OK')	image/png	etag:%226a7e9-udmiYTHa+4q27X54r5TlRpNTQ1s%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-activity@2x.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-activity@2x.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
